x,y,z,v
-19,18,31,0
-19,17,31,0
-19,16,31,0
-19,15,31,0
-19,14,31,0
-19,13,31,0
-19,12,31,0
-19,11,31,0
-19,10,31,0
-19,9,31,0
-19,8,31,0
-19,7,31,0
-19,6,31,0
-19,5,31,0
-19,4,31,0
-19,3,31,0
-19,2,31,0
-19,1,31,0
-19,0,31,0
-18,0,31,0
-18,1,31,0
-18,2,31,0
-18,3,31,0
-18,4,31,0
-18,5,31,0
-18,6,31,0
-18,7,31,0
-18,8,31,0
-18,9,31,0
-18,10,31,0
-18,11,31,0
-18,12,31,0
-18,13,31,0
-18,14,31,0
-18,15,31,0
-18,16,31,0
-18,17,31,0
-18,18,31,0
-18,19,31,0
-18,20,31,0
-18,21,31,0
-18,22,31,0
-18,23,31,0
-18,24,31,0
-18,25,31,0
-18,26,31,0
-18,27,31,0
-18,28,31,0
-18,29,31,0
-18,30,31,0
-18,31,31,0
-18,32,31,0
-18,33,31,0
-18,34,31,0
-18,35,31,0
-18,36,31,0
-18,37,31,0
-18,38,31,0
-18,39,31,0
-17,39,31,0
-17,38,31,0
-17,37,31,0
-17,36,31,0
-17,35,31,0
-17,34,31,0
-17,33,31,0
-17,32,31,0
-17,31,31,0
-17,30,31,0
-17,29,31,0
-17,28,31,0
-17,27,31,0
-17,26,31,0
-17,25,31,0
-17,24,31,0
-17,23,31,0
-17,22,31,0
-17,21,31,0
-17,20,31,0
-17,19,31,0
-17,18,31,0
-17,17,31,0
-17,16,31,0
-17,15,31,0
-17,14,31,0
-17,13,31,0
-17,12,31,0
-17,11,31,0
-17,10,31,0
-17,9,31,0
-17,8,31,0
-17,7,31,0
-17,6,31,0
-17,5,31,0
-17,4,31,0
-17,3,31,0
-17,2,31,0
-17,1,31,0
-17,0,31,0
-16,0,31,0
-16,1,31,0
-16,2,31,0
-16,3,31,0
-16,4,31,0
-16,5,31,0
-16,6,31,0
-16,7,31,0
-16,8,31,0
-16,9,31,0
-16,10,31,0
-16,11,31,0
-16,12,31,0
-16,13,31,0
-16,14,31,0
-16,15,31,0
-16,16,31,0
-16,17,31,0
-16,18,31,0
-16,19,31,0
-16,20,31,0
-16,21,31,0
-16,22,31,0
-16,23,31,0
-16,24,31,0
-16,25,31,0
-16,26,31,0
-16,27,31,0
-16,28,31,0
-16,29,31,0
-16,30,31,0
-16,31,31,0
-16,32,31,0
-16,33,31,0
-16,34,31,0
-16,35,31,0
-16,36,31,0
-16,37,31,0
-16,38,31,0
-16,39,31,0
-15,39,31,0
-15,38,31,0
-15,37,31,0
-15,36,31,0
-15,35,31,0
-15,34,31,0
-15,33,31,0
-15,32,31,0
-15,31,31,0
-15,30,31,0
-15,29,31,0
-15,28,31,0
-15,27,31,0
-15,26,31,0
-15,25,31,0
-15,24,31,0
-15,23,31,0
-15,22,31,0
-15,21,31,0
-15,20,31,0
-15,19,31,0
-15,18,31,0
-15,17,31,0
-15,16,31,0
-15,15,31,0
-15,14,31,0
-15,13,31,0
-15,12,31,0
-15,11,31,0
-15,10,31,0
-15,9,31,0
-15,8,31,0
-15,7,31,0
-15,6,31,0
-15,5,31,0
-15,4,31,0
-15,3,31,0
-15,2,31,0
-15,1,31,0
-15,0,31,0
-14,0,31,0
-14,1,31,0
-14,2,31,0
-14,3,31,0
-14,4,31,0
-14,5,31,0
-14,6,31,0
-14,7,31,0
-14,8,31,0
-14,9,31,0
-14,10,31,0
-14,11,31,0
-14,12,31,0
-14,13,31,0
-14,14,31,0
-14,15,31,0
-14,16,31,0
-14,17,31,0
-14,18,31,0
-14,19,31,0
-14,20,31,0
-14,21,31,0
-14,22,31,0
-14,23,31,0
-14,24,31,0
-14,25,31,0
-14,26,31,0
-14,27,31,0
-14,28,31,0
-14,29,31,0
-14,30,31,0
-14,31,31,0
-14,32,31,0
-14,33,31,0
-14,34,31,0
-14,35,31,0
-14,36,31,0
-14,37,31,0
-14,38,31,0
-14,39,31,0
-13,39,31,0
-13,38,31,0
-13,37,31,0
-13,36,31,0
-13,35,31,0
-13,34,31,0
-13,33,31,0
-13,32,31,0
-13,31,31,0
-13,30,31,0
-13,29,31,0
-13,28,31,0
-13,27,31,0
-13,26,31,0
-13,25,31,0
-13,24,31,0
-13,23,31,0
-13,22,31,0
-13,21,31,0
-13,20,31,0
-13,19,31,0
-13,18,31,0
-13,17,31,0
-13,16,31,0
-13,15,31,0
-13,14,31,0
-13,13,31,0
-13,12,31,0
-13,11,31,0
-13,10,31,0
-13,9,31,0
-13,8,31,0
-13,7,31,0
-13,6,31,0
-13,5,31,0
-13,4,31,0
-13,3,31,0
-13,2,31,0
-13,1,31,0
-13,0,31,0
-12,0,31,0
-12,1,31,0
-12,2,31,0
-12,3,31,0
-12,4,31,0
-12,5,31,0
-12,6,31,0
-12,7,31,0
-12,8,31,0
-12,9,31,0
-12,10,31,0
-12,11,31,0
-12,12,31,0
-12,13,31,0
-12,14,31,0
-12,15,31,0
-12,16,31,0
-12,17,31,0
-12,18,31,0
-12,19,31,0
-12,20,31,0
-12,21,31,0
-12,22,31,0
-12,23,31,0
-12,24,31,0
-12,25,31,0
-12,26,31,0
-12,27,31,0
-12,28,31,0
-12,29,31,0
-12,30,31,0
-12,31,31,0
-12,32,31,0
-12,33,31,0
-12,34,31,0
-12,35,31,0
-12,36,31,0
-12,37,31,0
-12,38,31,0
-12,39,31,0
-11,39,31,0
-11,38,31,0
-11,37,31,0
-11,36,31,0
-11,35,31,0
-11,34,31,0
-11,33,31,0
-11,32,31,0
-11,31,31,0
-11,30,31,0
-11,29,31,0
-11,28,31,0
-11,27,31,0
-11,26,31,0
-11,25,31,0
-11,24,31,0
-11,23,31,0
-11,22,31,0
-11,21,31,0
-11,20,31,0
-11,19,31,0
-11,18,31,0
-11,17,31,0
-11,16,31,0
-11,15,31,0
-11,14,31,0
-11,13,31,0
-11,12,31,0
-11,11,31,0
-11,10,31,0
-11,9,31,0
-11,8,31,0
-11,7,31,0
-11,6,31,0
-11,5,31,0
-11,4,31,0
-11,3,31,0
-11,2,31,0
-11,1,31,0
-11,0,31,0
-10,0,31,0
-10,1,31,0
-10,2,31,0
-10,3,31,0
-10,4,31,0
-10,5,31,0
-10,6,31,0
-10,7,31,0
-10,8,31,0
-10,9,31,0
-10,10,31,0
-10,11,31,0
-10,12,31,0
-10,13,31,0
-10,14,31,0
-10,15,31,0
-10,16,31,0
-10,17,31,0
-10,18,31,0
-10,19,31,0
-10,20,31,0
-10,21,31,0
-10,22,31,0
-10,23,31,0
-10,24,31,0
-10,25,31,0
-10,26,31,0
-10,27,31,0
-10,28,31,0
-10,29,31,0
-10,30,31,0
-10,31,31,0
-10,32,31,0
-10,33,31,0
-10,34,31,0
-10,35,31,0
-10,36,31,0
-10,37,31,0
-10,38,31,0
-10,39,31,0
-9,39,31,0
-9,38,31,0
-9,37,31,0
-9,36,31,0
-9,35,31,0
-9,34,31,0
-9,33,31,0
-9,32,31,0
-9,31,31,0
-9,30,31,0
-9,29,31,0
-9,28,31,0
-9,27,31,0
-9,26,31,0
-9,25,31,0
-9,24,31,0
-9,23,31,0
-9,22,31,0
-9,21,31,0
-9,20,31,0
-9,19,31,0
-9,18,31,0
-9,17,31,0
-9,16,31,0
-9,15,31,0
-9,14,31,0
-9,13,31,0
-9,12,31,0
-9,11,31,0
-9,10,31,0
-9,9,31,0
-9,8,31,0
-9,7,31,0
-9,6,31,0
-9,5,31,0
-9,4,31,0
-9,3,31,0
-9,2,31,0
-9,1,31,0
-9,0,31,0
-8,0,31,0
-8,1,31,0
-8,2,31,0
-8,3,31,0
-8,4,31,0
-8,5,31,0
-8,6,31,0
-8,7,31,0
-8,8,31,0
-8,9,31,0
-8,10,31,0
-8,11,31,0
-8,12,31,0
-8,13,31,0
-8,14,31,0
-8,15,31,0
-8,16,31,0
-8,17,31,0
-8,18,31,0
-8,19,31,0
-8,20,31,0
-8,21,31,0
-8,22,31,0
-8,23,31,0
-8,24,31,0
-8,25,31,0
-8,26,31,0
-8,27,31,0
-8,28,31,0
-8,29,31,0
-8,30,31,0
-8,31,31,0
-8,32,31,0
-8,33,31,0
-8,34,31,0
-8,35,31,0
-8,36,31,0
-8,37,31,0
-8,38,31,0
-8,39,31,0
-7,39,31,0
-7,38,31,0
-7,37,31,0
-7,36,31,0
-7,35,31,0
-7,34,31,0
-7,33,31,0
-7,32,31,0
-7,31,31,0
-7,30,31,0
-7,29,31,0
-7,28,31,0
-7,27,31,0
-7,26,31,0
-7,25,31,0
-7,24,31,0
-7,23,31,0
-7,22,31,0
-7,21,31,0
-7,20,31,0
-7,19,31,0
-7,18,31,0
-7,17,31,0
-7,16,31,0
-7,15,31,0
-7,14,31,0
-7,13,31,0
-7,12,31,0
-7,11,31,0
-7,10,31,0
-7,9,31,0
-7,8,31,0
-7,7,31,0
-7,6,31,0
-7,5,31,0
-7,4,31,0
-7,3,31,0
-7,2,31,0
-7,1,31,0
-7,0,31,0
-6,0,31,0
-6,1,31,0
-6,2,31,0
-6,3,31,0
-6,4,31,0
-6,5,31,0
-6,6,31,0
-6,7,31,0
-6,8,31,0
-6,9,31,0
-6,10,31,0
-6,11,31,0
-6,12,31,0
-6,13,31,0
-6,14,31,0
-6,15,31,0
-6,16,31,0
-6,17,31,0
-6,18,31,0
-6,19,31,0
-6,20,31,0
-6,21,31,0
-6,22,31,0
-6,23,31,0
-6,24,31,0
-6,25,31,0
-6,26,31,0
-6,27,31,0
-6,28,31,0
-6,29,31,0
-6,30,31,0
-6,31,31,0
-6,32,31,0
-6,33,31,0
-6,34,31,0
-6,35,31,0
-6,36,31,0
-6,37,31,0
-6,38,31,0
-6,39,31,0
-5,39,31,0
-5,38,31,0
-5,37,31,0
-5,36,31,0
-5,35,31,0
-5,34,31,0
-5,33,31,0
-5,32,31,0
-5,31,31,0
-5,30,31,0
-5,29,31,0
-5,28,31,0
-5,27,31,0
-5,26,31,0
-5,25,31,0
-5,24,31,0
-5,23,31,0
-5,22,31,0
-5,21,31,0
-5,20,31,0
-5,19,31,0
-5,18,31,0
-5,17,31,0
-5,16,31,0
-5,15,31,0
-5,14,31,0
-5,13,31,0
-5,12,31,0
-5,11,31,0
-5,10,31,0
-5,9,31,0
-5,8,31,0
-5,7,31,0
-5,6,31,0
-5,5,31,0
-5,4,31,0
-5,3,31,0
-5,2,31,0
-5,1,31,0
-5,0,31,0
-4,0,31,0
-4,1,31,0
-4,2,31,0
-4,3,31,0
-4,4,31,0
-4,5,31,0
-4,6,31,0
-4,7,31,0
-4,8,31,0
-4,9,31,0
-4,10,31,0
-4,11,31,0
-4,12,31,0
-4,13,31,0
-4,14,31,0
-4,15,31,0
-4,16,31,0
-4,17,31,0
-4,18,31,0
-4,19,31,0
-4,20,31,0
-4,21,31,0
-4,22,31,0
-4,23,31,0
-4,24,31,0
-4,25,31,0
-4,26,31,0
-4,27,31,0
-4,28,31,0
-4,29,31,0
-4,30,31,0
-4,31,31,0
-4,32,31,0
-4,33,31,0
-4,34,31,0
-4,35,31,0
-4,36,31,0
-4,37,31,0
-4,38,31,0
-4,39,31,0
-3,39,31,0
-3,38,31,0
-3,37,31,0
-3,36,31,0
-3,35,31,0
-3,34,31,0
-3,33,31,0
-3,32,31,0
-3,31,31,0
-3,30,31,0
-3,29,31,0
-3,28,31,0
-3,27,31,0
-3,26,31,0
-3,25,31,0
-3,24,31,0
-3,23,31,0
-3,22,31,0
-3,21,31,0
-3,20,31,0
-3,19,31,0
-3,18,31,0
-3,17,31,0
-3,16,31,0
-3,15,31,0
-3,14,31,0
-3,13,31,0
-3,12,31,0
-3,11,31,0
-3,10,31,0
-3,9,31,0
-3,8,31,0
-3,7,31,0
-3,6,31,0
-3,5,31,0
-3,4,31,0
-3,3,31,0
-3,2,31,0
-3,1,31,0
-3,0,31,0
-2,0,31,0
-2,1,31,0
-2,2,31,0
-2,3,31,0
-2,4,31,0
-2,5,31,0
-2,6,31,0
-2,7,31,0
-2,8,31,0
-2,9,31,0
-2,10,31,0
-2,11,31,0
-2,12,31,0
-2,13,31,0
-2,14,31,0
-2,15,31,0
-2,16,31,0
-2,17,31,0
-2,18,31,0
-2,19,31,0
-2,20,31,0
-2,21,31,0
-2,22,31,0
-2,23,31,0
-2,24,31,0
-2,25,31,0
-2,26,31,0
-2,27,31,0
-2,28,31,0
-2,29,31,0
-2,30,31,0
-2,31,31,0
-2,32,31,0
-2,33,31,0
-2,34,31,0
-2,35,31,0
-2,36,31,0
-2,37,31,0
-2,38,31,0
-2,39,31,0
-1,39,31,0
-1,38,31,0
-1,37,31,0
-1,36,31,0
-1,35,31,0
-1,34,31,0
-1,33,31,0
-1,32,31,0
-1,31,31,0
-1,30,31,0
-1,29,31,0
-1,28,31,0
-1,27,31,0
-1,26,31,0
-1,25,31,0
-1,24,31,0
-1,23,31,0
-1,22,31,0
-1,21,31,0
-1,20,31,0
-1,19,31,0
-1,18,31,0
-1,17,31,0
-1,16,31,0
-1,15,31,0
-1,14,31,0
-1,13,31,0
-1,12,31,0
-1,11,31,0
-1,10,31,0
-1,9,31,0
-1,8,31,0
-1,7,31,0
-1,6,31,0
-1,5,31,0
-1,4,31,0
-1,3,31,0
-1,2,31,0
-1,1,31,0
-1,0,31,0
0,0,31,0
0,1,31,0
0,2,31,0
0,3,31,0
0,4,31,0
0,5,31,0
0,6,31,0
0,7,31,0
0,8,31,0
0,9,31,0
0,10,31,0
0,11,31,0
0,12,31,0
0,13,31,0
0,14,31,0
0,15,31,0
0,16,31,0
0,17,31,0
0,18,31,0
0,19,31,0
0,20,31,0
0,21,31,0
0,22,31,0
0,23,31,0
0,24,31,0
0,25,31,0
0,26,31,0
0,27,31,0
0,28,31,0
0,29,31,0
0,30,31,0
0,31,31,0
0,32,31,0
0,33,31,0
0,34,31,0
0,35,31,0
0,36,31,0
0,37,31,0
0,38,31,0
0,39,31,0
1,39,31,0
1,38,31,0
1,37,31,0
1,36,31,0
1,35,31,0
1,34,31,0
1,33,31,0
1,32,31,0
1,31,31,0
1,30,31,0
1,29,31,0
1,28,31,0
1,27,31,0
1,26,31,0
1,25,31,0
1,24,31,0
1,23,31,0
1,22,31,0
1,21,31,0
1,20,31,0
1,19,31,0
1,18,31,0
1,17,31,0
1,16,31,0
1,15,31,0
1,14,31,0
1,13,31,0
1,12,31,0
1,11,31,0
1,10,31,0
1,9,31,0
1,8,31,0
1,7,31,0
1,6,31,0
1,5,31,0
1,4,31,0
1,3,31,0
1,2,31,0
1,1,31,0
1,0,31,0
2,0,31,0
2,1,31,0
2,2,31,0
2,3,31,0
2,4,31,0
2,5,31,0
2,6,31,0
2,7,31,0
2,8,31,0
2,9,31,0
2,10,31,0
2,11,31,0
2,12,31,0
2,13,31,0
2,14,31,0
2,15,31,0
2,16,31,0
2,17,31,0
2,18,31,0
2,19,31,0
2,20,31,0
2,21,31,0
2,22,31,0
2,23,31,0
2,24,31,0
2,25,31,0
2,26,31,0
2,27,31,0
2,28,31,0
2,29,31,0
2,30,31,0
2,31,31,0
2,32,31,0
2,33,31,0
2,34,31,0
2,35,31,0
2,36,31,0
2,37,31,0
2,38,31,0
2,39,31,0
3,39,31,0
3,38,31,0
3,37,31,0
3,36,31,0
3,35,31,0
3,34,31,0
3,33,31,0
3,32,31,0
3,31,31,0
3,30,31,0
3,29,31,0
3,28,31,0
3,27,31,0
3,26,31,0
3,25,31,0
3,24,31,0
3,23,31,0
3,22,31,0
3,21,31,0
3,20,31,0
3,19,31,0
3,18,31,0
3,17,31,0
3,16,31,0
3,15,31,0
3,14,31,0
3,13,31,0
3,12,31,0
3,11,31,0
3,10,31,0
3,9,31,0
3,8,31,0
3,7,31,0
3,6,31,0
3,5,31,0
3,4,31,0
3,3,31,0
3,2,31,0
3,1,31,0
3,0,31,0
4,0,31,0
4,1,31,0
4,2,31,0
4,3,31,0
4,4,31,0
4,5,31,0
4,6,31,0
4,7,31,0
4,8,31,0
4,9,31,0
4,10,31,0
4,11,31,0
4,12,31,0
4,13,31,0
4,14,31,0
4,15,31,0
4,16,31,0
4,17,31,0
4,18,31,0
4,19,31,0
4,20,31,0
4,21,31,0
4,22,31,0
4,23,31,0
4,24,31,0
4,25,31,0
4,26,31,0
4,27,31,0
4,28,31,0
4,29,31,0
4,30,31,0
4,31,31,0
4,32,31,0
4,33,31,0
4,34,31,0
4,35,31,0
4,36,31,0
4,37,31,0
4,38,31,0
4,39,31,0
5,39,31,0
5,38,31,0
5,37,31,0
5,36,31,0
5,35,31,0
5,34,31,0
5,33,31,0
5,32,31,0
5,31,31,0
5,30,31,0
5,29,31,0
5,28,31,0
5,27,31,0
5,26,31,0
5,25,31,0
5,24,31,0
5,23,31,0
5,22,31,0
5,21,31,0
5,20,31,0
5,19,31,0
5,18,31,0
5,17,31,0
5,16,31,0
5,15,31,0
5,14,31,0
5,13,31,0
5,12,31,0
5,11,31,0
5,10,31,0
5,9,31,0
5,8,31,0
5,7,31,0
5,6,31,0
5,5,31,0
5,4,31,0
5,3,31,0
5,2,31,0
5,1,31,0
5,0,31,0
6,0,31,0
6,1,31,0
6,2,31,0
6,3,31,0
6,4,31,0
6,5,31,0
6,6,31,0
6,7,31,0
6,8,31,0
6,9,31,0
6,10,31,0
6,11,31,0
6,12,31,0
6,13,31,0
6,14,31,0
6,15,31,0
6,16,31,0
6,17,31,0
6,18,31,0
6,19,31,0
6,20,31,0
6,21,31,0
6,22,31,0
6,23,31,0
6,24,31,0
6,25,31,0
6,26,31,0
6,27,31,0
6,28,31,0
6,29,31,0
6,30,31,0
6,31,31,0
6,32,31,0
6,33,31,0
6,34,31,0
6,35,31,0
6,36,31,0
6,37,31,0
6,38,31,0
6,39,31,0
7,39,31,0
7,38,31,0
7,37,31,0
7,36,31,0
7,35,31,0
7,34,31,0
7,33,31,0
7,32,31,0
7,31,31,0
7,30,31,0
7,29,31,0
7,28,31,0
7,27,31,0
7,26,31,0
7,25,31,0
7,24,31,0
7,23,31,0
7,22,31,0
7,21,31,0
7,20,31,0
7,19,31,0
7,18,31,0
7,17,31,0
7,16,31,0
7,15,31,0
7,14,31,0
7,13,31,0
7,12,31,0
7,11,31,0
7,10,31,0
7,9,31,0
7,8,31,0
7,7,31,0
7,6,31,0
7,5,31,0
7,4,31,0
7,3,31,0
7,2,31,0
7,1,31,0
7,0,31,0
8,0,31,0
8,1,31,0
8,2,31,0
8,3,31,0
8,4,31,0
8,5,31,0
8,6,31,0
8,7,31,0
8,8,31,0
8,9,31,0
8,10,31,0
8,11,31,0
8,12,31,0
8,13,31,0
8,14,31,0
8,15,31,0
8,16,31,0
8,17,31,0
8,18,31,0
8,19,31,0
8,20,31,0
8,21,31,0
8,22,31,0
8,23,31,0
8,24,31,0
8,25,31,0
8,26,31,0
8,27,31,0
8,28,31,0
8,29,31,0
8,30,31,0
8,31,31,0
8,32,31,0
8,33,31,0
8,34,31,0
8,35,31,0
8,36,31,0
8,37,31,0
8,38,31,0
8,39,31,0
9,39,31,0
9,38,31,0
9,37,31,0
9,36,31,0
9,35,31,0
9,34,31,0
9,33,31,0
9,32,31,0
9,31,31,0
9,30,31,0
9,29,31,0
9,28,31,0
9,27,31,0
9,26,31,0
9,25,31,0
9,24,31,0
9,23,31,0
9,22,31,0
9,21,31,0
9,20,31,0
9,19,31,0
9,18,31,0
9,17,31,0
9,16,31,0
9,15,31,0
9,14,31,0
9,13,31,0
9,12,31,0
9,11,31,0
9,10,31,0
9,9,31,0
9,8,31,0
9,7,31,0
9,6,31,0
9,5,31,0
9,4,31,0
9,3,31,0
9,2,31,0
9,1,31,0
9,0,31,0
10,0,31,0
10,1,31,0
10,2,31,0
10,3,31,0
10,4,31,0
10,5,31,0
10,6,31,0
10,7,31,0
10,8,31,0
10,9,31,0
10,10,31,0
10,11,31,0
10,12,31,0
10,13,31,0
10,14,31,0
10,15,31,0
10,16,31,0
10,17,31,0
10,18,31,0
10,19,31,0
10,20,31,0
10,21,31,0
10,22,31,0
10,23,31,0
10,24,31,0
10,25,31,0
10,26,31,0
10,27,31,0
10,28,31,0
10,29,31,0
10,30,31,0
10,31,31,0
10,32,31,0
10,33,31,0
10,34,31,0
10,35,31,0
10,36,31,0
10,37,31,0
10,38,31,0
10,39,31,0
11,39,31,0
11,38,31,0
11,37,31,0
11,36,31,0
11,35,31,0
11,34,31,0
11,33,31,0
11,32,31,0
11,31,31,0
11,30,31,0
11,29,31,0
11,28,31,0
11,27,31,0
11,26,31,0
11,25,31,0
11,24,31,0
11,23,31,0
11,22,31,0
11,21,31,0
11,20,31,0
11,19,31,0
11,18,31,0
11,17,31,0
11,16,31,0
11,15,31,0
11,14,31,0
11,13,31,0
11,12,31,0
11,11,31,0
11,10,31,0
11,9,31,0
11,8,31,0
11,7,31,0
11,6,31,0
11,5,31,0
11,4,31,0
11,3,31,0
11,2,31,0
11,1,31,0
11,0,31,0
12,0,31,0
12,1,31,0
12,2,31,0
12,3,31,0
12,4,31,0
12,5,31,0
12,6,31,0
12,7,31,0
12,8,31,0
12,9,31,0
12,10,31,0
12,11,31,0
12,12,31,0
12,13,31,0
12,14,31,0
12,15,31,0
12,16,31,0
12,17,31,0
12,18,31,0
12,19,31,0
12,20,31,0
12,21,31,0
12,22,31,0
12,23,31,0
12,24,31,0
12,25,31,0
12,26,31,0
12,27,31,0
12,28,31,0
12,29,31,0
12,30,31,0
12,31,31,0
12,32,31,0
12,33,31,0
12,34,31,0
12,35,31,0
12,36,31,0
12,37,31,0
12,38,31,0
12,39,31,0
13,39,31,0
13,38,31,0
13,37,31,0
13,36,31,0
13,35,31,0
13,34,31,0
13,33,31,0
13,32,31,0
13,31,31,0
13,30,31,0
13,29,31,0
13,28,31,0
13,27,31,0
13,26,31,0
13,25,31,0
13,24,31,0
13,23,31,0
13,22,31,0
13,21,31,0
13,20,31,0
13,19,31,0
13,18,31,0
13,17,31,0
13,16,31,0
13,15,31,0
13,14,31,0
13,13,31,0
13,12,31,0
13,11,31,0
13,10,31,0
13,9,31,0
13,8,31,0
13,7,31,0
13,6,31,0
13,5,31,0
13,4,31,0
13,3,31,0
13,2,31,0
13,1,31,0
13,0,31,0
14,0,31,0
14,1,31,0
14,2,31,0
14,3,31,0
14,4,31,0
14,5,31,0
14,6,31,0
14,7,31,0
14,8,31,0
14,9,31,0
14,10,31,0
14,11,31,0
14,12,31,0
14,13,31,0
14,14,31,0
14,15,31,0
14,16,31,0
14,17,31,0
14,18,31,0
14,19,31,0
14,20,31,0
14,21,31,0
14,22,31,0
14,23,31,0
14,24,31,0
14,25,31,0
14,26,31,0
14,27,31,0
14,28,31,0
14,29,31,0
14,30,31,0
14,31,31,0
14,32,31,0
14,33,31,0
14,34,31,0
14,35,31,0
14,36,31,0
14,37,31,0
14,38,31,0
14,39,31,0
15,39,31,0
15,38,31,0
15,37,31,0
15,36,31,0
15,35,31,0
15,34,31,0
15,33,31,0
15,32,31,0
15,31,31,0
15,30,31,0
15,29,31,0
15,28,31,0
15,27,31,0
15,26,31,0
15,25,31,0
15,24,31,0
15,23,31,0
15,22,31,0
15,21,31,0
15,20,31,0
15,19,31,0
15,18,31,0
15,17,31,0
15,16,31,0
15,15,31,0
15,14,31,0
15,13,31,0
15,12,31,0
15,11,31,0
15,10,31,0
15,9,31,0
15,8,31,0
15,7,31,0
15,6,31,0
15,5,31,0
15,4,31,0
15,3,31,0
15,2,31,0
15,1,31,0
15,0,31,0
16,0,31,0
16,1,31,0
16,2,31,0
16,3,31,0
16,4,31,0
16,5,31,0
16,6,31,0
16,7,31,0
16,8,31,0
16,9,31,0
16,10,31,0
16,11,31,0
16,12,31,0
16,13,31,0
16,14,31,0
16,15,31,0
16,16,31,0
16,17,31,0
16,18,31,0
16,19,31,0
16,20,31,0
16,21,31,0
16,22,31,0
16,23,31,0
16,24,31,0
16,25,31,0
16,26,31,0
16,27,31,0
16,28,31,0
16,29,31,0
16,30,31,0
16,31,31,0
16,32,31,0
16,33,31,0
16,34,31,0
16,35,31,0
16,36,31,0
16,37,31,0
16,38,31,0
16,39,31,0
17,39,31,0
17,38,31,0
17,37,31,0
17,36,31,0
17,35,31,0
17,34,31,0
17,33,31,0
17,32,31,0
17,31,31,0
17,30,31,0
17,29,31,0
17,28,31,0
17,27,31,0
17,26,31,0
17,25,31,0
17,24,31,0
17,23,31,0
17,22,31,0
17,21,31,0
17,20,31,0
17,19,31,0
17,18,31,0
17,17,31,0
17,16,31,0
17,15,31,0
17,14,31,0
17,13,31,0
17,12,31,0
17,11,31,0
17,10,31,0
17,9,31,0
17,8,31,0
17,7,31,0
17,6,31,0
17,5,31,0
17,4,31,0
17,3,31,0
17,2,31,0
17,1,31,0
17,0,31,0
18,0,31,0
18,1,31,0
18,2,31,0
18,3,31,0
18,4,31,0
18,5,31,0
18,6,31,0
18,7,31,0
18,8,31,0
18,9,31,0
18,10,31,0
18,11,31,0
18,12,31,0
18,13,31,0
18,14,31,0
18,15,31,0
18,16,31,0
18,17,31,0
18,18,31,0
18,19,31,0
18,20,31,0
18,21,31,0
18,22,31,0
18,23,31,0
18,24,31,0
18,25,31,0
18,26,31,0
18,27,31,0
18,28,31,0
18,29,31,0
18,30,31,0
18,31,31,0
18,32,31,0
18,33,31,0
18,34,31,0
18,35,31,0
18,36,31,0
18,37,31,0
18,38,31,0
18,39,31,0
19,39,31,0
19,38,31,0
19,37,31,0
19,36,31,0
19,35,31,0
19,34,31,0
19,33,31,0
19,32,31,0
19,31,31,0
19,30,31,0
19,29,31,0
19,28,31,0
19,27,31,0
19,26,31,0
19,25,31,0
19,24,31,0
19,23,31,0
19,22,31,0
19,21,31,0
19,20,31,0
19,19,31,0
19,18,31,0
19,17,31,0
19,16,31,0
19,15,31,0
19,14,31,0
19,13,31,0
19,12,31,0
19,11,31,0
19,10,31,0
19,9,31,0
19,8,31,0
19,7,31,0
19,6,31,0
19,5,31,0
19,4,31,0
19,3,31,0
19,2,31,0
19,1,31,0
19,0,31,0
20,0,31,0
20,1,31,0
20,2,31,0
20,3,31,0
20,4,31,0
20,5,31,0
20,6,31,0
20,7,31,0
20,8,31,0
20,9,31,0
20,10,31,0
20,11,31,0
20,12,31,0
20,13,31,0
20,14,31,0
20,15,31,0
20,16,31,0
20,17,31,0
20,18,31,0
20,19,31,0
20,20,31,0
20,21,31,0
20,22,31,0
20,23,31,0
20,24,31,0
20,25,31,0
20,26,31,0
20,27,31,0
20,28,31,0
20,29,31,0
20,30,31,0
20,31,31,0
20,32,31,0
20,33,31,0
20,34,31,0
20,35,31,0
20,36,31,0
20,37,31,0
20,38,31,0
20,39,31,0
21,39,31,0
21,38,31,0
21,37,31,0
21,36,31,0
21,35,31,0
21,34,31,0
21,33,31,0
21,32,31,0
21,31,31,0
21,30,31,0
21,29,31,0
21,28,31,0
21,27,31,0
21,26,31,0
21,25,31,0
21,24,31,0
21,23,31,0
21,22,31,0
21,21,31,0
21,20,31,0
21,19,31,0
21,18,31,0
21,17,31,0
21,16,31,0
21,15,31,0
21,14,31,0
21,13,31,0
21,12,31,0
21,11,31,0
21,10,31,0
21,9,31,0
21,8,31,0
21,7,31,0
21,6,31,0
21,5,31,0
21,4,31,0
21,3,31,0
21,2,31,0
21,1,31,0
21,0,31,0
22,0,31,0
22,1,31,0
22,2,31,0
22,3,31,0
22,4,31,0
22,5,31,0
22,6,31,0
22,7,31,0
22,8,31,0
22,9,31,0
22,10,31,0
22,11,31,0
22,12,31,0
22,13,31,0
22,14,31,0
22,15,31,0
22,16,31,0
22,17,31,0
22,18,31,0
22,19,31,0
22,20,31,0
22,21,31,0
22,22,31,0
22,23,31,0
22,24,31,0
22,25,31,0
22,26,31,0
22,27,31,0
22,28,31,0
22,29,31,0
22,30,31,0
22,31,31,0
22,32,31,0
22,33,31,0
22,34,31,0
22,35,31,0
22,36,31,0
